2022-08-01	1.3231	1.3231	0.31%		
2022-07-29	1.3190	1.3190	1.17%		
2022-07-28	1.3038	1.3038	0.87%		
2022-07-27	1.2925	1.2925	-0.27%		
2022-07-26	1.2960	1.2960	0.01%		
2022-07-25	1.2959	1.2959	0.39%		
2022-07-22	1.2909	1.2909	1.55%		
2022-07-21	1.2712	1.2712	-0.74%		
2022-07-20	1.2807	1.2807	0.00%		
2022-07-19	1.2807	1.2807	-0.40%		
2022-07-18	1.2858	1.2858	0.52%		
2022-07-15	1.2791	1.2791	-0.64%		
2022-07-14	1.2874	1.2874	-0.10%		
2022-07-13	1.2887	1.2887	-0.64%		
2022-07-12	1.2970	1.2970	0.18%		
2022-07-11	1.2947	1.2947	0.07%		
2022-07-08	1.2938	1.2938	-0.29%		
2022-07-07	1.2975	1.2975	-1.38%		
2022-07-06	1.3156	1.3156	-1.92%		
2022-07-05	1.3413	1.3413	-0.13%	
2022-07-04	1.3430	1.3430	0.52%		
2022-07-01	1.3361	1.3361	-0.81%		
2022-06-30	1.3470	1.3470	-0.24%		
2022-06-29	1.3503	1.3503	-0.29%		
2022-06-28	1.3542	1.3542	-0.54%		
2022-06-27	1.3615	1.3615	0.52%		
2022-06-24	1.3545	1.3545	-0.57%		
2022-06-23	1.3623	1.3623	0.07%		
2022-06-22	1.3614	1.3614	0.10%		
2022-06-21	1.3601	1.3601	-0.31%		
2022-06-20	1.3643	1.3643	-0.32%		
2022-06-17	1.3687	1.3687	0.70%		
2022-06-16	1.3592	1.3592	0.23%		
2022-06-15	1.3561	1.3561	-0.55%		
2022-06-14	1.3636	1.3636	-1.62%		
2022-06-13	1.3861	1.3861	1.43%		
2022-06-10	1.3666	1.3666	-0.28%		
2022-06-09	1.3705	1.3705	0.33%		
2022-06-08	1.3660	1.3660	0.18%		
2022-06-07	1.3635	1.3635	-0.18%	
2022-06-06	1.3660	1.3660	-0.29%		
2022-06-02	1.3700	1.3700	0.63%		
2022-06-01	1.3614	1.3614	-0.66%		
2022-05-31	1.3705	1.3705	-0.20%		
2022-05-30	1.3733	1.3733	-0.83%		
2022-05-27	1.3848	1.3848	0.41%		
2022-05-26	1.3792	1.3792	0.36%		
2022-05-25	1.3743	1.3743	0.04%		
2022-05-24	1.3738	1.3738	0.25%		
2022-05-23	1.3704	1.3704	0.37%		
2022-05-20	1.3653	1.3653	0.45%		
2022-05-19	1.3592	1.3592	0.04%		
2022-05-18	1.3587	1.3587	-0.60%		
2022-05-17	1.3669	1.3669	0.23%		
2022-05-16	1.3638	1.3638	-0.71%		
2022-05-13	1.3735	1.3735	-0.87%		
2022-05-12	1.3856	1.3856	0.59%		
2022-05-11	1.3775	1.3775	-0.51%		
2022-05-10	1.3846	1.3846	-0.37%		
2022-05-09	1.3897	1.3897	0.21%	
2022-05-06	1.3868	1.3868	0.06%		
2022-05-05	1.3860	1.3860	-0.57%		
2022-04-29	1.3940	1.3940	1.29%		
2022-04-28	1.3762	1.3762	-0.20%		
2022-04-27	1.3790	1.3790	0.12%		
2022-04-26	1.3773	1.3773	-0.94%		
2022-04-25	1.3904	1.3904	-0.41%		
2022-04-22	1.3961	1.3961	0.49%		
2022-04-21	1.3893	1.3893	0.91%		
2022-04-20	1.3768	1.3768	-1.19%		
2022-04-19	1.3934	1.3934	-0.48%		
2022-04-18	1.4001	1.4001	0.57%		
2022-04-15	1.3922	1.3922	0.24%		
2022-04-14	1.3888	1.3888	0.36%		
2022-04-13	1.3838	1.3838	0.41%		
2022-04-12	1.3782	1.3782	0.49%		
2022-04-11	1.3715	1.3715	0.81%		
2022-04-08	1.3605	1.3605	0.21%		
2022-04-07	1.3576	1.3576	0.26%		
2022-04-06	1.3541	1.3541	-0.51%	
2022-04-01	1.3610	1.3610	0.27%		
2022-03-31	1.3573	1.3573	0.12%		
2022-03-30	1.3557	1.3557	-0.11%		
2022-03-29	1.3572	1.3572	-0.64%		
2022-03-28	1.3659	1.3659	-0.85%		
2022-03-25	1.3776	1.3776	0.53%		
2022-03-24	1.3703	1.3703	1.05%		
2022-03-23	1.3561	1.3561	-0.60%		
2022-03-22	1.3643	1.3643	0.63%		
2022-03-21	1.3558	1.3558	-0.48%		
2022-03-18	1.3624	1.3624	0.41%		
2022-03-17	1.3569	1.3569	0.69%		
2022-03-16	1.3476	1.3476	-0.66%		
2022-03-15	1.3565	1.3565	-1.71%		
2022-03-14	1.3801	1.3801	-0.72%		
2022-03-11	1.3901	1.3901	0.37%		
2022-03-10	1.3850	1.3850	-2.89%		
2022-03-09	1.4262	1.4262	1.02%		
2022-03-08	1.4118	1.4118	1.99%		
2022-03-07	1.3843	1.3843	1.91%	
2022-03-04	1.3584	1.3584	0.51%		
2022-03-03	1.3515	1.3515	-0.64%		
2022-03-02	1.3602	1.3602	1.69%		
2022-03-01	1.3376	1.3376	0.30%		
2022-02-28	1.3336	1.3336	-0.80%		
2022-02-25	1.3444	1.3444	-1.24%		
2022-02-24	1.3613	1.3613	2.17%		
2022-02-23	1.3324	1.3324	-0.99%		
2022-02-22	1.3457	1.3457	1.29%		
2022-02-21	1.3285	1.3285	-0.05%		
2022-02-18	1.3291	1.3291	0.86%		
2022-02-17	1.3178	1.3178	0.88%		
2022-02-16	1.3063	1.3063	-1.37%		
2022-02-15	1.3245	1.3245	1.10%		
2022-02-14	1.3101	1.3101	1.57%		
2022-02-11	1.2898	1.2898	-0.47%		
2022-02-10	1.2959	1.2959	0.23%		
2022-02-09	1.2929	1.2929	0.46%		
2022-02-08	1.2870	1.2870	0.47%		
2022-02-07	1.2810	1.2810	0.59%		
2022-01-28	1.2735	1.2735	-0.38%		
2022-01-27	1.2783	1.2783	-1.67%		
2022-01-26	1.3000	1.3000	0.10%		
2022-01-25	1.2987	1.2987	0.15%		
2022-01-24	1.2968	1.2968	-0.26%		
2022-01-21	1.3002	1.3002	0.09%		
2022-01-20	1.2990	1.2990	1.21%		
2022-01-19	1.2835	1.2835	0.02%		
2022-01-18	1.2832	1.2832	-0.31%		
2022-01-17	1.2872	1.2872	-0.36%		
2022-01-14	1.2918	1.2918	-0.03%		
2022-01-13	1.2922	1.2922	0.26%		
2022-01-12	1.2888	1.2888	0.36%		
2022-01-11	1.2842	1.2842	0.83%		
2022-01-10	1.2736	1.2736	0.12%		
2022-01-07	1.2721	1.2721	-0.68%		
2022-01-06	1.2808	1.2808	-0.49%		
2022-01-05	1.2871	1.2871	0.41%		
2022-01-04	1.2819	1.2819	-0.68%		
2021-12-31	1.2907	1.2907	1.06%		
2021-12-30	1.2771	1.2771	-0.50%		
2021-12-29	1.2835	1.2835	-0.48%		
2021-12-28	1.2897	1.2897	0.31%		
2021-12-27	1.2857	1.2857	-0.10%		
2021-12-24	1.2870	1.2870	0.23%		
2021-12-23	1.2840	1.2840	1.04%		
2021-12-22	1.2708	1.2708	-0.29%		
2021-12-21	1.2745	1.2745	-0.58%		
2021-12-20	1.2819	1.2819	-0.19%		
2021-12-17	1.2844	1.2844	1.21%		
2021-12-16	1.2690	1.2690	0.87%		
2021-12-15	1.2581	1.2581	-0.98%		
2021-12-14	1.2706	1.2706	0.04%		
2021-12-13	1.2701	1.2701	0.43%		
2021-12-10	1.2647	1.2647	-0.21%		
2021-12-09	1.2673	1.2673	-0.28%		
2021-12-08	1.2709	1.2709	0.07%		
2021-12-07	1.2700	1.2700	-0.12%		
2021-12-06	1.2715	1.2715	0.70%		
2021-12-03	1.2626	1.2626	-0.13%	
2021-12-02	1.2642	1.2642	-0.43%		
2021-12-01	1.2697	1.2697	-0.31%		
2021-11-30	1.2737	1.2737	-0.27%		
2021-11-29	1.2772	1.2772	-0.66%		
2021-11-26	1.2857	1.2857	0.61%		
2021-11-25	1.2779	1.2779	-0.05%		
2021-11-24	1.2786	1.2786	-0.71%		
2021-11-23	1.2878	1.2878	-1.60%		
2021-11-22	1.3087	1.3087	-1.04%		
2021-11-19	1.3225	1.3225	0.03%		
2021-11-18	1.3221	1.3221	0.21%		
2021-11-17	1.3193	1.3193	-0.19%		
2021-11-16	1.3218	1.3218	0.45%		
2021-11-15	1.3159	1.3159	-0.40%		
2021-11-12	1.3212	1.3212	0.02%		
2021-11-11	1.3210	1.3210	1.71%		
2021-11-10	1.2988	1.2988	-0.05%		
2021-11-09	1.2994	1.2994	0.36%		
2021-11-08	1.2947	1.2947	1.01%		
2021-11-05	1.2817	1.2817	1.19%	
2021-11-04	1.2666	1.2666	-0.28%		
2021-11-03	1.2702	1.2702	-0.75%		
2021-11-02	1.2798	1.2798	0.45%		
2021-11-01	1.2741	1.2741	-0.46%		
2021-10-29	1.2800	1.2800	-0.36%		
2021-10-28	1.2846	1.2846	1.09%		
2021-10-27	1.2708	1.2708	-0.80%		
2021-10-26	1.2811	1.2811	0.25%		
2021-10-25	1.2779	1.2779	-0.09%		
2021-10-22	1.2790	1.2790	0.43%		
2021-10-21	1.2735	1.2735	0.43%		
2021-10-20	1.2681	1.2681	-0.32%		
2021-10-19	1.2722	1.2722	0.36%		
2021-10-18	1.2676	1.2676	-1.27%		
2021-10-15	1.2839	1.2839	-0.19%		
2021-10-14	1.2863	1.2863	1.28%		
2021-10-13	1.2701	1.2701	-0.05%		
2021-10-12	1.2707	1.2707	0.54%		
2021-10-11	1.2639	1.2639	-0.18%		
2021-10-08	1.2662	1.2662	1.01%	
2021-09-30	1.2536	1.2536	-0.39%		
2021-09-29	1.2585	1.2585	-0.29%		
2021-09-28	1.2621	1.2621	-0.79%		
2021-09-27	1.2721	1.2721	0.24%		
2021-09-24	1.2690	1.2690	-0.53%		
2021-09-23	1.2757	1.2757	-0.94%		
2021-09-22	1.2878	1.2878	1.18%		
2021-09-17	1.2728	1.2728	-0.94%		
2021-09-16	1.2849	1.2849	-0.77%		
2021-09-15	1.2949	1.2949	0.29%		
2021-09-14	1.2911	1.2911	0.02%		
2021-09-13	1.2908	1.2908	-0.31%		
2021-09-10	1.2948	1.2948	0.24%		
2021-09-09	1.2917	1.2917	-0.46%		
2021-09-08	1.2977	1.2977	-0.97%		
2021-09-07	1.3104	1.3104	-0.23%		
2021-09-06	1.3134	1.3134	0.65%		
2021-09-03	1.3049	1.3049	-0.10%		
2021-09-02	1.3062	1.3062	-0.01%		
