2022-08-01	3.4390	3.4390	1.27%		
2022-07-29	3.3960	3.3960	0.00%		
2022-07-28	3.3960	3.3960	0.68%		
2022-07-27	3.3730	3.3730	0.60%		
2022-07-26	3.3530	3.3530	1.27%		
2022-07-25	3.3110	3.3110	-1.22%		
2022-07-22	3.3520	3.3520	-0.21%		
2022-07-21	3.3590	3.3590	-0.50%		
2022-07-20	3.3760	3.3760	1.17%		
2022-07-19	3.3370	3.3370	-0.33%		
2022-07-18	3.3480	3.3480	1.39%		
2022-07-15	3.3020	3.3020	0.49%		
2022-07-14	3.2860	3.2860	1.17%		
2022-07-13	3.2480	3.2480	0.46%		
2022-07-12	3.2330	3.2330	-0.25%		
2022-07-11	3.2410	3.2410	-1.49%		
2022-07-08	3.2900	3.2900	-0.84%		
2022-07-07	3.3180	3.3180	0.85%		
2022-07-06	3.2900	3.2900	-1.26%		
2022-07-05	3.3320	3.3320	0.15%	
2022-07-04	3.3270	3.3270	1.00%		
2022-07-01	3.2940	3.2940	-0.06%		
2022-06-30	3.2960	3.2960	1.38%		
2022-06-29	3.2510	3.2510	-1.66%		
2022-06-28	3.3060	3.3060	0.70%		
2022-06-27	3.2830	3.2830	1.33%		
2022-06-24	3.2400	3.2400	1.25%		
2022-06-23	3.2000	3.2000	1.75%		
2022-06-22	3.1450	3.1450	-0.54%		
2022-06-21	3.1620	3.1620	-1.13%		
2022-06-20	3.1980	3.1980	0.28%		
2022-06-17	3.1890	3.1890	1.40%		
2022-06-16	3.1450	3.1450	0.00%		
2022-06-15	3.1450	3.1450	0.29%		
2022-06-14	3.1360	3.1360	-0.32%		
2022-06-13	3.1460	3.1460	-0.16%		
2022-06-10	3.1510	3.1510	1.58%		
2022-06-09	3.1020	3.1020	-0.83%		
2022-06-08	3.1280	3.1280	0.42%		
2022-06-07	3.1150	3.1150	-0.29%	
2022-06-06	3.1240	3.1240	2.06%		
2022-06-02	3.0610	3.0610	1.59%		
2022-06-01	3.0130	3.0130	-0.03%		
2022-05-31	3.0140	3.0140	1.17%		
2022-05-30	2.9790	2.9790	0.44%		
2022-05-27	2.9660	2.9660	-0.13%		
2022-05-26	2.9700	2.9700	0.07%		
2022-05-25	2.9680	2.9680	0.58%		
2022-05-24	2.9510	2.9510	-2.54%		
2022-05-23	3.0280	3.0280	0.53%		
2022-05-20	3.0120	3.0120	0.90%		
2022-05-19	2.9850	2.9850	-0.03%		
2022-05-18	2.9860	2.9860	-0.37%		
2022-05-17	2.9970	2.9970	1.22%		
2022-05-16	2.9610	2.9610	-0.34%		
2022-05-13	2.9710	2.9710	0.51%		
2022-05-12	2.9560	2.9560	0.07%		
2022-05-11	2.9540	2.9540	0.68%		
2022-05-10	2.9340	2.9340	1.49%		
2022-05-09	2.8910	2.8910	0.45%	
2022-05-06	2.8780	2.8780	-1.30%		
2022-05-05	2.9160	2.9160	1.36%		
2022-04-29	2.8770	2.8770	2.24%		
2022-04-28	2.8140	2.8140	-0.28%		
2022-04-27	2.8220	2.8220	4.67%		
2022-04-26	2.6960	2.6960	0.33%		
2022-04-25	2.6870	2.6870	-4.24%		
2022-04-22	2.8060	2.8060	-0.43%		
2022-04-21	2.8180	2.8180	-1.71%		
2022-04-20	2.8670	2.8670	-1.14%		
2022-04-19	2.9000	2.9000	-0.31%		
2022-04-18	2.9090	2.9090	0.83%		
2022-04-15	2.8850	2.8850	-0.21%		
2022-04-14	2.8910	2.8910	1.05%		
2022-04-13	2.8610	2.8610	-0.73%		
2022-04-12	2.8820	2.8820	0.66%		
2022-04-11	2.8630	2.8630	-2.05%		
2022-04-08	2.9230	2.9230	-0.07%		
2022-04-07	2.9250	2.9250	-1.35%		
2022-04-06	2.9650	2.9650	-0.50%	
2022-04-01	2.9800	2.9800	0.91%		
2022-03-31	2.9530	2.9530	-0.81%		
2022-03-30	2.9770	2.9770	2.09%		
2022-03-29	2.9160	2.9160	0.17%		
2022-03-28	2.9110	2.9110	-0.34%		
2022-03-25	2.9210	2.9210	-1.08%		
2022-03-24	2.9530	2.9530	-1.47%		
2022-03-23	2.9970	2.9970	-0.30%		
2022-03-22	3.0060	3.0060	-0.36%		
2022-03-21	3.0170	3.0170	0.23%		
2022-03-18	3.0100	3.0100	0.33%		
2022-03-17	3.0000	3.0000	2.32%		
2022-03-16	2.9320	2.9320	3.60%		
2022-03-15	2.8300	2.8300	-2.38%		
2022-03-14	2.8990	2.8990	-0.96%		
2022-03-11	2.9270	2.9270	-0.58%		
2022-03-10	2.9440	2.9440	2.33%		
2022-03-09	2.8770	2.8770	-0.03%		
2022-03-08	2.8780	2.8780	-2.14%		
2022-03-07	2.9410	2.9410	-2.91%	
2022-03-04	3.0290	3.0290	-1.40%		
2022-03-03	3.0720	3.0720	-1.19%		
2022-03-02	3.1090	3.1090	-0.86%		
2022-03-01	3.1360	3.1360	0.29%		
2022-02-28	3.1270	3.1270	0.68%		
2022-02-25	3.1060	3.1060	1.07%		
2022-02-24	3.0730	3.0730	-0.65%		
2022-02-23	3.0930	3.0930	1.88%		
2022-02-22	3.0360	3.0360	-0.69%		
2022-02-21	3.0570	3.0570	0.00%		
2022-02-18	3.0570	3.0570	0.59%		
2022-02-17	3.0390	3.0390	0.56%		
2022-02-16	3.0220	3.0220	0.37%		
2022-02-15	3.0110	3.0110	-1.08%		
2022-02-14	3.0440	3.0440	-3.67%		
2022-02-11	3.1600	3.1600	-1.37%		
2022-02-10	3.2040	3.2040	-0.19%		
2022-02-09	3.2100	3.2100	1.13%		
2022-02-08	3.1740	3.1740	-0.31%		
2022-02-07	3.1840	3.1840	1.30%	
2022-01-28	3.1430	3.1430	-0.19%		
2022-01-27	3.1490	3.1490	-1.81%		
2022-01-26	3.2070	3.2070	0.79%		
2022-01-25	3.1820	3.1820	-1.88%		
2022-01-24	3.2430	3.2430	0.71%		
2022-01-21	3.2200	3.2200	-0.49%		
2022-01-20	3.2360	3.2360	-0.55%		
2022-01-19	3.2540	3.2540	-0.55%		
2022-01-18	3.2720	3.2720	-0.30%		
2022-01-17	3.2820	3.2820	0.83%		
2022-01-14	3.2550	3.2550	-0.52%		
2022-01-13	3.2720	3.2720	-0.82%		
2022-01-12	3.2990	3.2990	0.46%		
2022-01-11	3.2840	3.2840	-0.94%		
2022-01-10	3.3150	3.3150	0.58%		
2022-01-07	3.2960	3.2960	-0.81%		
2022-01-06	3.3230	3.3230	0.36%		
2022-01-05	3.3110	3.3110	-1.84%		
2022-01-04	3.3730	3.3730	-0.33%		
2021-12-31	3.3840	3.3840	0.62%	
2021-12-30	3.3630	3.3630	0.48%		
2021-12-29	3.3470	3.3470	-0.18%		
2021-12-28	3.3530	3.3530	0.06%		
2021-12-27	3.3510	3.3510	-0.42%		
2021-12-24	3.3650	3.3650	-0.94%		
2021-12-23	3.3970	3.3970	1.10%		
2021-12-22	3.3600	3.3600	0.66%		
2021-12-21	3.3380	3.3380	0.75%		
2021-12-20	3.3130	3.3130	-1.63%		
2021-12-17	3.3680	3.3680	-0.68%		
2021-12-16	3.3910	3.3910	0.30%		
2021-12-15	3.3810	3.3810	-0.41%		
2021-12-14	3.3950	3.3950	-0.88%		
2021-12-13	3.4250	3.4250	0.44%		
2021-12-10	3.4100	3.4100	0.15%		
2021-12-09	3.4050	3.4050	0.86%		
2021-12-08	3.3760	3.3760	0.87%		
2021-12-07	3.3470	3.3470	-1.33%		
2021-12-06	3.3920	3.3920	-0.88%		
2021-12-03	3.4220	3.4220	1.27%	
2021-12-02	3.3790	3.3790	0.03%		
2021-12-01	3.3780	3.3780	0.03%		
2021-11-30	3.3770	3.3770	0.03%		
2021-11-29	3.3760	3.3760	1.05%		
2021-11-26	3.3410	3.3410	-0.03%		
2021-11-25	3.3420	3.3420	-0.30%		
2021-11-24	3.3520	3.3520	-0.15%		
2021-11-23	3.3570	3.3570	-0.44%		
2021-11-22	3.3720	3.3720	1.41%		
2021-11-19	3.3250	3.3250	1.78%		
2021-11-18	3.2670	3.2670	0.31%		
2021-11-17	3.2570	3.2570	0.43%		
2021-11-16	3.2430	3.2430	-1.16%		
2021-11-15	3.2810	3.2810	-1.00%		
2021-11-12	3.3140	3.3140	1.22%		
2021-11-11	3.2740	3.2740	1.30%		
2021-11-10	3.2320	3.2320	-0.03%		
2021-11-09	3.2330	3.2330	0.75%		
2021-11-08	3.2090	3.2090	0.53%		
2021-11-05	3.1920	3.1920	-1.36%	
2021-11-04	3.2360	3.2360	2.02%		
2021-11-03	3.1720	3.1720	-0.09%		
2021-11-02	3.1750	3.1750	-0.75%		
2021-11-01	3.1990	3.1990	1.36%		
2021-10-29	3.1560	3.1560	1.58%		
2021-10-28	3.1070	3.1070	-1.43%		
2021-10-27	3.1520	3.1520	0.32%		
2021-10-26	3.1420	3.1420	0.35%		
2021-10-25	3.1310	3.1310	0.90%		
2021-10-22	3.1030	3.1030	-1.15%		
2021-10-21	3.1390	3.1390	-0.32%		
2021-10-20	3.1490	3.1490	0.35%		
2021-10-19	3.1380	3.1380	0.80%		
2021-10-18	3.1130	3.1130	0.74%		
2021-10-15	3.0900	3.0900	0.95%		
2021-10-14	3.0610	3.0610	0.53%		
2021-10-13	3.0450	3.0450	0.36%		
2021-10-12	3.0340	3.0340	-1.40%		
2021-10-11	3.0770	3.0770	-0.84%		
2021-10-08	3.1030	3.1030	-0.16%	
2021-09-30	3.1080	3.1080	2.04%		
2021-09-29	3.0460	3.0460	-1.58%		
2021-09-28	3.0950	3.0950	-0.23%		
2021-09-27	3.1020	3.1020	-1.40%		
2021-09-24	3.1460	3.1460	-0.79%		
2021-09-23	3.1710	3.1710	0.06%		
2021-09-22	3.1690	3.1690	0.92%		
2021-09-17	3.1400	3.1400	0.74%		
2021-09-16	3.1170	3.1170	-2.44%		
2021-09-15	3.1950	3.1950	0.03%		
2021-09-14	3.1940	3.1940	-0.62%		
2021-09-13	3.2140	3.2140	0.19%		
2021-09-10	3.2080	3.2080	0.16%		
2021-09-09	3.2030	3.2030	-0.28%		
2021-09-08	3.2120	3.2120	0.34%		
2021-09-07	3.2010	3.2010	1.30%		
2021-09-06	3.1600	3.1600	0.77%		
2021-09-03	3.1360	3.1360	-0.88%		
2021-09-02	3.1640	3.1640	1.51%		
2021-09-01	3.1170	3.1170	-0.48%	
2021-08-31	3.1320	3.1320	-0.22%		
2021-08-30	3.1390	3.1390	0.48%		
2021-08-27	3.1240	3.1240	0.94%		
2021-08-26	3.0950	3.0950	-0.16%		
2021-08-25	3.1000	3.1000	0.42%		
2021-08-24	3.0870	3.0870	1.15%		
2021-08-23	3.0520	3.0520	1.16%		
2021-08-20	3.0170	3.0170	-0.26%		
2021-08-19	3.0250	3.0250	0.33%		
2021-08-18	3.0150	3.0150	0.63%		
2021-08-17	2.9960	2.9960	-1.12%		
2021-08-16	3.0300	3.0300	-0.69%		
2021-08-13	3.0510	3.0510	-0.03%		
2021-08-12	3.0520	3.0520	0.16%		
2021-08-11	3.0470	3.0470	0.56%		
2021-08-10	3.0300	3.0300	0.30%		
2021-08-09	3.0210	3.0210	-0.69%		
2021-08-06	3.0420	3.0420	0.53%		
2021-08-05	3.0260	3.0260	0.20%		
2021-08-04	3.0200	3.0200	2.34%	
2021-08-03	2.9510	2.9510	-1.34%		
2021-08-02	2.9910	2.9910	1.42%		
2021-07-30	2.9490	2.9490	-0.41%		
2021-07-29	2.9610	2.9610	2.67%		
2021-07-28	2.8840	2.8840	-0.62%		
2021-07-27	2.9020	2.9020	-1.79%		
2021-07-26	2.9550	2.9550	-0.44%		
2021-07-23	2.9680	2.9680	-0.03%		
2021-07-22	2.9690	2.9690	0.61%		
2021-07-21	2.9510	2.9510	1.37%		
2021-07-20	2.9110	2.9110	0.00%		
2021-07-19	2.9110	2.9110	-0.51%		
2021-07-16	2.9260	2.9260	-0.10%		
2021-07-15	2.9290	2.9290	0.27%		
2021-07-14	2.9210	2.9210	-1.05%		
2021-07-13	2.9520	2.9520	0.24%		
2021-07-12	2.9450	2.9450	1.55%		
2021-07-09	2.9000	2.9000	0.45%		
2021-07-08	2.8870	2.8870	0.63%		
2021-07-07	2.8690	2.8690	1.27%	
2021-07-06	2.8330	2.8330	0.00%		
2021-07-05	2.8330	2.8330	0.07%		
2021-07-02	2.8310	2.8310	-0.56%		
2021-07-01	2.8470	2.8470	-0.42%		
2021-06-30	2.8590	2.8590	0.21%		
2021-06-29	2.8530	2.8530	-0.21%		
2021-06-28	2.8590	2.8590	0.67%		
2021-06-25	2.8400	2.8400	0.32%		
2021-06-24	2.8310	2.8310	-0.18%		
2021-06-23	2.8360	2.8360	0.57%		
2021-06-22	2.8200	2.8200	0.89%		
2021-06-21	2.7950	2.7950	1.34%		
2021-06-18	2.7580	2.7580	0.88%		
2021-06-17	2.7340	2.7340	0.44%		
2021-06-16	2.7220	2.7220	-2.05%		
2021-06-15	2.7790	2.7790	-0.93%		
2021-06-11	2.8050	2.8050	-0.74%		
2021-06-10	2.8260	2.8260	0.32%		
2021-06-09	2.8170	2.8170	0.11%		
2021-06-08	2.8140	2.8140	-0.07%	
2021-06-07	2.8160	2.8160	0.04%		
2021-06-04	2.8150	2.8150	-0.04%		
2021-06-03	2.8160	2.8160	-0.25%		
2021-06-02	2.8230	2.8230	-0.53%		
2021-06-01	2.8380	2.8380	0.50%		
2021-05-31	2.8240	2.8240	0.57%		
2021-05-28	2.8080	2.8080	-0.11%		
2021-05-27	2.8110	2.8110	0.43%		
2021-05-26	2.7990	2.7990	0.90%		
2021-05-25	2.7740	2.7740	1.84%		
2021-05-24	2.7240	2.7240	0.44%		
2021-05-21	2.7120	2.7120	0.00%		
2021-05-20	2.7120	2.7120	-0.07%		
2021-05-19	2.7140	2.7140	-0.11%		
2021-05-18	2.7170	2.7170	0.26%		
2021-05-17	2.7100	2.7100	0.78%		
